,time,demand,년,월,일,시간,요일,기온(°C),풍속(m/s),하차
7211,2020-10-27 11:00:00,10,2020,10,27,11,1,15.9,1.0,4291
7212,2020-10-27 12:00:00,12,2020,10,27,12,1,17.6,1.6,3862
7213,2020-10-27 13:00:00,15,2020,10,27,13,1,19.0,2.1,4492
7214,2020-10-27 14:00:00,7,2020,10,27,14,1,19.0,2.7,4334
7215,2020-10-27 15:00:00,7,2020,10,27,15,1,18.9,3.0,4302
7216,2020-10-27 16:00:00,22,2020,10,27,16,1,19.0,1.9,4396
7217,2020-10-27 17:00:00,30,2020,10,27,17,1,18.0,2.1,5734
7218,2020-10-27 18:00:00,40,2020,10,27,18,1,16.6,1.6,9639
7219,2020-10-27 19:00:00,19,2020,10,27,19,1,15.2,2.1,7337
7220,2020-10-27 20:00:00,17,2020,10,27,20,1,14.3,2.2,4031
7221,2020-10-27 21:00:00,23,2020,10,27,21,1,13.9,1.7,3319
7222,2020-10-27 22:00:00,15,2020,10,27,22,1,13.5,1.6,3423
7223,2020-10-27 23:00:00,9,2020,10,27,23,1,13.9,2.3,1761
7224,2020-10-28 00:00:00,13,2020,10,28,0,2,14.6,2.0,0
7225,2020-10-28 01:00:00,4,2020,10,28,1,2,14.7,1.7,0
7226,2020-10-28 02:00:00,6,2020,10,28,2,2,14.8,1.7,0
7227,2020-10-28 03:00:00,0,2020,10,28,3,2,14.5,1.9,0
7228,2020-10-28 04:00:00,1,2020,10,28,4,2,14.1,1.8,0
7229,2020-10-28 05:00:00,0,2020,10,28,5,2,13.3,1.5,30
7230,2020-10-28 06:00:00,2,2020,10,28,6,2,13.1,2.5,290
7231,2020-10-28 07:00:00,19,2020,10,28,7,2,12.5,1.1,531
7232,2020-10-28 08:00:00,19,2020,10,28,8,2,12.4,1.7,1170
7233,2020-10-28 09:00:00,8,2020,10,28,9,2,13.6,3.3,1240
7234,2020-10-28 10:00:00,3,2020,10,28,10,2,14.8,3.4,961
7235,2020-10-28 11:00:00,5,2020,10,28,11,2,16.2,2.5,941
7236,2020-10-28 12:00:00,6,2020,10,28,12,2,17.0,2.6,1090
7237,2020-10-28 13:00:00,16,2020,10,28,13,2,17.7,3.8,1271
7238,2020-10-28 14:00:00,17,2020,10,28,14,2,17.7,4.0,1218
7239,2020-10-28 15:00:00,23,2020,10,28,15,2,17.5,4.3,1422
7240,2020-10-28 16:00:00,15,2020,10,28,16,2,17.6,3.3,1590
7241,2020-10-28 17:00:00,54,2020,10,28,17,2,16.0,3.4,2098
7242,2020-10-28 18:00:00,35,2020,10,28,18,2,14.4,3.1,3783
7243,2020-10-28 19:00:00,17,2020,10,28,19,2,13.4,2.6,3009
7244,2020-10-28 20:00:00,21,2020,10,28,20,2,12.4,2.1,1621
7245,2020-10-28 21:00:00,7,2020,10,28,21,2,11.3,2.8,1259
7246,2020-10-28 22:00:00,8,2020,10,28,22,2,10.1,1.0,1212
7247,2020-10-28 23:00:00,4,2020,10,28,23,2,9.0,1.0,684
7248,2020-10-29 00:00:00,7,2020,10,29,0,3,8.6,1.0,0
7249,2020-10-29 01:00:00,1,2020,10,29,1,3,10.0,4.3,0
7250,2020-10-29 02:00:00,1,2020,10,29,2,3,8.7,2.2,0
7251,2020-10-29 03:00:00,1,2020,10,29,3,3,7.5,1.2,0
7252,2020-10-29 04:00:00,2,2020,10,29,4,3,7.1,0.4,0
7253,2020-10-29 05:00:00,0,2020,10,29,5,3,6.4,1.1,61
7254,2020-10-29 06:00:00,1,2020,10,29,6,3,6.0,1.3,241
7255,2020-10-29 07:00:00,8,2020,10,29,7,3,5.6,1.0,629
7256,2020-10-29 08:00:00,15,2020,10,29,8,3,6.2,1.2,1008
7257,2020-10-29 09:00:00,7,2020,10,29,9,3,8.5,1.1,540
7258,2020-10-29 10:00:00,2,2020,10,29,10,3,11.1,2.3,400
7259,2020-10-29 11:00:00,4,2020,10,29,11,3,13.1,1.9,250
7260,2020-10-29 12:00:00,5,2020,10,29,12,3,14.6,1.8,401
7261,2020-10-29 13:00:00,9,2020,10,29,13,3,14.8,2.7,353
7262,2020-10-29 14:00:00,5,2020,10,29,14,3,15.3,2.8,378
7263,2020-10-29 15:00:00,13,2020,10,29,15,3,15.5,2.5,465
7264,2020-10-29 16:00:00,16,2020,10,29,16,3,14.8,2.5,448
7265,2020-10-29 17:00:00,28,2020,10,29,17,3,14.5,2.9,659
7266,2020-10-29 18:00:00,20,2020,10,29,18,3,13.2,1.7,1184
7267,2020-10-29 19:00:00,10,2020,10,29,19,3,12.1,1.4,1006
7268,2020-10-29 20:00:00,20,2020,10,29,20,3,12.1,2.6,515
7269,2020-10-29 21:00:00,20,2020,10,29,21,3,11.7,2.8,482
7270,2020-10-29 22:00:00,5,2020,10,29,22,3,11.0,2.6,508
7271,2020-10-29 23:00:00,6,2020,10,29,23,3,10.1,1.7,289
7272,2020-10-30 00:00:00,4,2020,10,30,0,4,9.4,1.6,0
7273,2020-10-30 01:00:00,1,2020,10,30,1,4,9.1,1.0,0
7274,2020-10-30 02:00:00,3,2020,10,30,2,4,8.8,1.0,0
7275,2020-10-30 03:00:00,0,2020,10,30,3,4,8.5,1.2,0
7276,2020-10-30 04:00:00,0,2020,10,30,4,4,7.8,1.1,0
7277,2020-10-30 05:00:00,0,2020,10,30,5,4,7.1,1.2,220
7278,2020-10-30 06:00:00,1,2020,10,30,6,4,6.6,1.6,1692
7279,2020-10-30 07:00:00,7,2020,10,30,7,4,6.0,2.1,6110
7280,2020-10-30 08:00:00,21,2020,10,30,8,4,6.0,1.9,15594
7281,2020-10-30 09:00:00,4,2020,10,30,9,4,8.7,1.4,11033
7282,2020-10-30 10:00:00,3,2020,10,30,10,4,12.0,1.9,4006
7283,2020-10-30 11:00:00,2,2020,10,30,11,4,14.5,3.1,3225
7284,2020-10-30 12:00:00,5,2020,10,30,12,4,16.1,2.8,2770
7285,2020-10-30 13:00:00,14,2020,10,30,13,4,17.8,1.2,2636
7286,2020-10-30 14:00:00,6,2020,10,30,14,4,18.6,1.2,2919
7287,2020-10-30 15:00:00,27,2020,10,30,15,4,19.1,1.8,2477
7288,2020-10-30 16:00:00,33,2020,10,30,16,4,18.9,1.0,2372
7289,2020-10-30 17:00:00,45,2020,10,30,17,4,17.8,1.1,2498
7290,2020-10-30 18:00:00,49,2020,10,30,18,4,15.3,1.4,3178
7291,2020-10-30 19:00:00,25,2020,10,30,19,4,13.8,1.3,1930
7292,2020-10-30 20:00:00,21,2020,10,30,20,4,12.7,1.9,837
7293,2020-10-30 21:00:00,23,2020,10,30,21,4,11.8,0.7,728
7294,2020-10-30 22:00:00,28,2020,10,30,22,4,11.1,1.9,557
7295,2020-10-30 23:00:00,8,2020,10,30,23,4,10.2,1.6,341
7296,2020-10-31 00:00:00,10,2020,10,31,0,5,9.4,2.4,0
7297,2020-10-31 01:00:00,6,2020,10,31,1,5,9.5,2.8,0
7298,2020-10-31 02:00:00,6,2020,10,31,2,5,9.5,2.6,0
7299,2020-10-31 03:00:00,7,2020,10,31,3,5,9.4,2.1,0
7300,2020-10-31 04:00:00,0,2020,10,31,4,5,9.0,2.0,0
7301,2020-10-31 05:00:00,1,2020,10,31,5,5,8.8,2.1,288
7302,2020-10-31 06:00:00,0,2020,10,31,6,5,8.6,2.2,1476
7303,2020-10-31 07:00:00,3,2020,10,31,7,5,8.5,1.7,4838
7304,2020-10-31 08:00:00,7,2020,10,31,8,5,8.9,2.6,14088
7305,2020-10-31 09:00:00,7,2020,10,31,9,5,10.8,2.0,10211
7306,2020-10-31 10:00:00,10,2020,10,31,10,5,12.3,1.8,3851
7307,2020-10-31 11:00:00,12,2020,10,31,11,5,14.8,1.4,2459
7308,2020-10-31 12:00:00,18,2020,10,31,12,5,16.9,3.4,2156
7309,2020-10-31 13:00:00,23,2020,10,31,13,5,17.5,3.4,2496
7310,2020-10-31 14:00:00,21,2020,10,31,14,5,17.5,4.4,2120
7311,2020-10-31 15:00:00,35,2020,10,31,15,5,17.7,3.9,1974
7312,2020-10-31 16:00:00,52,2020,10,31,16,5,17.2,3.3,1823
7313,2020-10-31 17:00:00,60,2020,10,31,17,5,16.3,3.2,2033
7314,2020-10-31 18:00:00,51,2020,10,31,18,5,15.5,2.6,2531
7315,2020-10-31 19:00:00,33,2020,10,31,19,5,15.2,3.4,1813
7316,2020-10-31 20:00:00,34,2020,10,31,20,5,15.1,2.8,981
7317,2020-10-31 21:00:00,43,2020,10,31,21,5,14.9,2.7,829
7318,2020-10-31 22:00:00,18,2020,10,31,22,5,14.9,2.6,656
7319,2020-10-31 23:00:00,20,2020,10,31,23,5,14.9,2.0,449
7320,2020-11-01 00:00:00,17,2020,11,1,0,6,15.0,2.5,0
7321,2020-11-01 01:00:00,11,2020,11,1,1,6,14.9,2.6,0
7322,2020-11-01 02:00:00,3,2020,11,1,2,6,14.8,2.6,0
7323,2020-11-01 03:00:00,0,2020,11,1,3,6,14.8,2.6,0
7324,2020-11-01 04:00:00,0,2020,11,1,4,6,14.8,1.7,0
7325,2020-11-01 05:00:00,0,2020,11,1,5,6,14.8,1.1,266
7326,2020-11-01 06:00:00,0,2020,11,1,6,6,14.6,3.4,1651
7327,2020-11-01 07:00:00,0,2020,11,1,7,6,13.9,0.7,6064
7328,2020-11-01 08:00:00,2,2020,11,1,8,6,13.4,4.0,16347
7329,2020-11-01 09:00:00,4,2020,11,1,9,6,13.5,4.1,12901
7330,2020-11-01 10:00:00,5,2020,11,1,10,6,13.4,2.1,4349
7331,2020-11-01 11:00:00,2,2020,11,1,11,6,13.7,2.4,2508
7332,2020-11-01 12:00:00,6,2020,11,1,12,6,14.0,3.3,2048
7333,2020-11-01 13:00:00,0,2020,11,1,13,6,13.6,3.5,2375
7334,2020-11-01 14:00:00,0,2020,11,1,14,6,13.3,2.9,2077
7335,2020-11-01 15:00:00,0,2020,11,1,15,6,13.3,2.1,1988
7336,2020-11-01 16:00:00,6,2020,11,1,16,6,13.6,2.0,1737
7337,2020-11-01 17:00:00,3,2020,11,1,17,6,13.9,1.9,1932
7338,2020-11-01 18:00:00,4,2020,11,1,18,6,14.0,2.0,2627
7339,2020-11-01 19:00:00,8,2020,11,1,19,6,14.0,2.1,1799
7340,2020-11-01 20:00:00,8,2020,11,1,20,6,13.8,2.6,944
7341,2020-11-01 21:00:00,9,2020,11,1,21,6,13.6,1.8,756
7342,2020-11-01 22:00:00,3,2020,11,1,22,6,13.2,0.7,665
7343,2020-11-01 23:00:00,0,2020,11,1,23,6,12.8,1.2,352
7344,2020-11-02 00:00:00,6,2020,11,2,0,0,11.6,1.3,0
7345,2020-11-02 01:00:00,0,2020,11,2,1,0,10.6,1.5,0
7346,2020-11-02 02:00:00,1,2020,11,2,2,0,9.8,1.8,0
7347,2020-11-02 03:00:00,3,2020,11,2,3,0,8.9,1.6,0
7348,2020-11-02 04:00:00,0,2020,11,2,4,0,8.8,1.1,0
7349,2020-11-02 05:00:00,1,2020,11,2,5,0,8.6,1.4,542
7350,2020-11-02 06:00:00,6,2020,11,2,6,0,8.2,1.1,2176
7351,2020-11-02 07:00:00,22,2020,11,2,7,0,8.0,2.5,7411
7352,2020-11-02 08:00:00,21,2020,11,2,8,0,7.9,1.7,15273
7353,2020-11-02 09:00:00,6,2020,11,2,9,0,9.3,1.8,17440
7354,2020-11-02 10:00:00,2,2020,11,2,10,0,11.7,1.9,7261
7355,2020-11-02 11:00:00,9,2020,11,2,11,0,13.4,3.4,5252
7356,2020-11-02 12:00:00,4,2020,11,2,12,0,13.8,3.5,5670
7357,2020-11-02 13:00:00,5,2020,11,2,13,0,14.5,3.1,6801
7358,2020-11-02 14:00:00,20,2020,11,2,14,0,15.1,4.0,5693
7359,2020-11-02 15:00:00,21,2020,11,2,15,0,15.3,4.7,5884
7360,2020-11-02 16:00:00,21,2020,11,2,16,0,14.7,3.6,5247
7361,2020-11-02 17:00:00,30,2020,11,2,17,0,13.4,3.8,6810
7362,2020-11-02 18:00:00,32,2020,11,2,18,0,12.0,3.0,9648
7363,2020-11-02 19:00:00,24,2020,11,2,19,0,11.0,2.1,7342
7364,2020-11-02 20:00:00,27,2020,11,2,20,0,10.4,1.4,3031
7365,2020-11-02 21:00:00,14,2020,11,2,21,0,10.5,1.6,2244
7366,2020-11-02 22:00:00,3,2020,11,2,22,0,11.1,2.4,1892
7367,2020-11-02 23:00:00,0,2020,11,2,23,0,10.7,3.1,1005
7368,2020-11-03 00:00:00,3,2020,11,3,0,1,8.6,3.6,0
7369,2020-11-03 01:00:00,0,2020,11,3,1,1,7.8,2.9,0
7370,2020-11-03 02:00:00,1,2020,11,3,2,1,7.2,3.2,0
7371,2020-11-03 03:00:00,0,2020,11,3,3,1,6.3,3.3,0
7372,2020-11-03 04:00:00,0,2020,11,3,4,1,5.0,2.8,0
7373,2020-11-03 05:00:00,0,2020,11,3,5,1,3.8,1.1,336
7374,2020-11-03 06:00:00,6,2020,11,3,6,1,3.2,1.1,995
7375,2020-11-03 07:00:00,17,2020,11,3,7,1,2.8,1.8,2238
7376,2020-11-03 08:00:00,21,2020,11,3,8,1,3.2,2.9,7086
7377,2020-11-03 09:00:00,5,2020,11,3,9,1,4.7,2.8,6711
7378,2020-11-03 10:00:00,4,2020,11,3,10,1,6.3,5.2,3196
7379,2020-11-03 11:00:00,5,2020,11,3,11,1,6.5,7.5,2465
7380,2020-11-03 12:00:00,4,2020,11,3,12,1,7.0,7.2,2097
7381,2020-11-03 13:00:00,6,2020,11,3,13,1,7.2,5.8,2455
7382,2020-11-03 14:00:00,5,2020,11,3,14,1,7.1,6.5,2242
7383,2020-11-03 15:00:00,7,2020,11,3,15,1,7.6,4.4,1920
7384,2020-11-03 16:00:00,5,2020,11,3,16,1,7.1,4.0,2009
7385,2020-11-03 17:00:00,9,2020,11,3,17,1,6.1,4.0,2295
7386,2020-11-03 18:00:00,12,2020,11,3,18,1,5.3,3.1,3280
7387,2020-11-03 19:00:00,10,2020,11,3,19,1,4.6,2.2,2417
7388,2020-11-03 20:00:00,15,2020,11,3,20,1,3.9,2.2,1321
7389,2020-11-03 21:00:00,8,2020,11,3,21,1,3.5,2.5,992
7390,2020-11-03 22:00:00,8,2020,11,3,22,1,3.1,2.1,979
7391,2020-11-03 23:00:00,5,2020,11,3,23,1,3.0,1.9,460
7392,2020-11-04 00:00:00,2,2020,11,4,0,2,2.8,2.1,0
7393,2020-11-04 01:00:00,2,2020,11,4,1,2,2.7,2.5,0
7394,2020-11-04 02:00:00,1,2020,11,4,2,2,1.9,2.0,0
7395,2020-11-04 03:00:00,0,2020,11,4,3,2,1.4,2.5,0
7396,2020-11-04 04:00:00,0,2020,11,4,4,2,1.2,2.3,0
7397,2020-11-04 05:00:00,0,2020,11,4,5,2,0.6,1.8,171
7398,2020-11-04 06:00:00,1,2020,11,4,6,2,0.5,2.2,712
7399,2020-11-04 07:00:00,5,2020,11,4,7,2,0.3,1.5,1797
7400,2020-11-04 08:00:00,16,2020,11,4,8,2,0.5,1.5,5770
7401,2020-11-04 09:00:00,2,2020,11,4,9,2,2.4,2.0,4015
7402,2020-11-04 10:00:00,1,2020,11,4,10,2,3.9,3.7,1768
7403,2020-11-04 11:00:00,3,2020,11,4,11,2,5.6,4.2,1003
7404,2020-11-04 12:00:00,2,2020,11,4,12,2,7.1,2.9,836
7405,2020-11-04 13:00:00,2,2020,11,4,13,2,8.3,3.2,1095
7406,2020-11-04 14:00:00,3,2020,11,4,14,2,9.7,3.7,923
7407,2020-11-04 15:00:00,9,2020,11,4,15,2,10.1,3.3,757
7408,2020-11-04 16:00:00,11,2020,11,4,16,2,10.6,2.0,798
7409,2020-11-04 17:00:00,19,2020,11,4,17,2,9.5,2.3,836
7410,2020-11-04 18:00:00,21,2020,11,4,18,2,8.0,2.5,984
7411,2020-11-04 19:00:00,11,2020,11,4,19,2,6.9,2.3,888
7412,2020-11-04 20:00:00,6,2020,11,4,20,2,6.3,2.2,434
7413,2020-11-04 21:00:00,7,2020,11,4,21,2,5.4,1.8,377
7414,2020-11-04 22:00:00,13,2020,11,4,22,2,5.2,0.9,426
7415,2020-11-04 23:00:00,4,2020,11,4,23,2,4.9,1.9,180
7416,2020-11-05 00:00:00,3,2020,11,5,0,3,4.5,2.0,0
7417,2020-11-05 01:00:00,1,2020,11,5,1,3,4.2,2.0,0
7418,2020-11-05 02:00:00,0,2020,11,5,2,3,4.0,1.7,0
7419,2020-11-05 03:00:00,1,2020,11,5,3,3,4.4,1.8,0
7420,2020-11-05 04:00:00,0,2020,11,5,4,3,4.6,2.2,0
7421,2020-11-05 05:00:00,0,2020,11,5,5,3,4.3,2.3,140
7422,2020-11-05 06:00:00,0,2020,11,5,6,3,4.0,2.3,476
7423,2020-11-05 07:00:00,9,2020,11,5,7,3,3.4,1.4,1172
7424,2020-11-05 08:00:00,16,2020,11,5,8,3,3.9,2.5,3494
7425,2020-11-05 09:00:00,5,2020,11,5,9,3,5.8,2.3,2000
7426,2020-11-05 10:00:00,0,2020,11,5,10,3,8.4,2.0,1047
7427,2020-11-05 11:00:00,3,2020,11,5,11,3,10.7,1.8,747
7428,2020-11-05 12:00:00,5,2020,11,5,12,3,12.0,1.5,776
7429,2020-11-05 13:00:00,4,2020,11,5,13,3,14.7,1.7,880
7430,2020-11-05 14:00:00,9,2020,11,5,14,3,15.2,1.7,934
7431,2020-11-05 15:00:00,11,2020,11,5,15,3,15.5,1.8,839
7432,2020-11-05 16:00:00,8,2020,11,5,16,3,15.3,1.4,907
7433,2020-11-05 17:00:00,19,2020,11,5,17,3,14.2,1.3,1135
7434,2020-11-05 18:00:00,9,2020,11,5,18,3,12.7,2.3,1551
7435,2020-11-05 19:00:00,18,2020,11,5,19,3,12.3,2.0,1462
7436,2020-11-05 20:00:00,12,2020,11,5,20,3,11.9,1.2,807
7437,2020-11-05 21:00:00,11,2020,11,5,21,3,11.6,0.6,717
7438,2020-11-05 22:00:00,19,2020,11,5,22,3,11.2,0.7,843
7439,2020-11-05 23:00:00,9,2020,11,5,23,3,10.9,1.7,446
7440,2020-11-06 00:00:00,4,2020,11,6,0,4,10.7,2.2,0
7441,2020-11-06 01:00:00,4,2020,11,6,1,4,10.7,2.3,0
7442,2020-11-06 02:00:00,3,2020,11,6,2,4,10.6,1.9,0
7443,2020-11-06 03:00:00,1,2020,11,6,3,4,10.6,2.4,0
7444,2020-11-06 04:00:00,1,2020,11,6,4,4,10.4,1.9,0
7445,2020-11-06 05:00:00,0,2020,11,6,5,4,10.3,1.6,134
7446,2020-11-06 06:00:00,2,2020,11,6,6,4,10.1,1.6,1142
7447,2020-11-06 07:00:00,7,2020,11,6,7,4,9.9,2.3,1949
7448,2020-11-06 08:00:00,13,2020,11,6,8,4,10.1,1.9,3622
7449,2020-11-06 09:00:00,9,2020,11,6,9,4,10.7,0.7,1945
7450,2020-11-06 10:00:00,5,2020,11,6,10,4,11.6,0.9,1382
7451,2020-11-06 11:00:00,6,2020,11,6,11,4,13.1,0.6,1880
7452,2020-11-06 12:00:00,7,2020,11,6,12,4,14.7,1.4,1596
7453,2020-11-06 13:00:00,10,2020,11,6,13,4,15.6,1.4,1655
7454,2020-11-06 14:00:00,5,2020,11,6,14,4,16.1,1.0,1716
7455,2020-11-06 15:00:00,12,2020,11,6,15,4,17.0,2.8,2236
7456,2020-11-06 16:00:00,18,2020,11,6,16,4,16.8,2.0,2831
7457,2020-11-06 17:00:00,26,2020,11,6,17,4,16.2,2.3,3548
7458,2020-11-06 18:00:00,23,2020,11,6,18,4,15.8,2.1,6247
7459,2020-11-06 19:00:00,22,2020,11,6,19,4,15.5,1.5,5731
7460,2020-11-06 20:00:00,25,2020,11,6,20,4,14.8,0.9,2796
7461,2020-11-06 21:00:00,17,2020,11,6,21,4,14.6,1.7,2410
7462,2020-11-06 22:00:00,18,2020,11,6,22,4,14.7,1.2,2561
7463,2020-11-06 23:00:00,19,2020,11,6,23,4,14.1,0.9,1434
7464,2020-11-07 00:00:00,7,2020,11,7,0,5,14.3,1.3,0
7465,2020-11-07 01:00:00,5,2020,11,7,1,5,14.6,2.3,0
7466,2020-11-07 02:00:00,3,2020,11,7,2,5,14.5,1.5,0
7467,2020-11-07 03:00:00,0,2020,11,7,3,5,14.4,1.8,0
7468,2020-11-07 04:00:00,0,2020,11,7,4,5,14.4,2.1,0
7469,2020-11-07 05:00:00,1,2020,11,7,5,5,14.4,1.7,70
7470,2020-11-07 06:00:00,0,2020,11,7,6,5,14.5,2.0,361
7471,2020-11-07 07:00:00,4,2020,11,7,7,5,14.5,2.3,727
7472,2020-11-07 08:00:00,3,2020,11,7,8,5,13.9,2.4,1784
7473,2020-11-07 09:00:00,3,2020,11,7,9,5,13.9,4.0,1350
7474,2020-11-07 10:00:00,11,2020,11,7,10,5,13.9,3.9,908
7475,2020-11-07 11:00:00,10,2020,11,7,11,5,15.4,4.0,874
7476,2020-11-07 12:00:00,10,2020,11,7,12,5,16.3,2.6,955
7477,2020-11-07 13:00:00,17,2020,11,7,13,5,17.2,3.7,1059
7478,2020-11-07 14:00:00,25,2020,11,7,14,5,17.9,3.6,1137
7479,2020-11-07 15:00:00,32,2020,11,7,15,5,17.8,4.3,1277
7480,2020-11-07 16:00:00,61,2020,11,7,16,5,17.1,3.3,1393
7481,2020-11-07 17:00:00,47,2020,11,7,17,5,15.9,3.7,2009
7482,2020-11-07 18:00:00,25,2020,11,7,18,5,14.6,3.3,3484
7483,2020-11-07 19:00:00,17,2020,11,7,19,5,13.9,3.2,4433
7484,2020-11-07 20:00:00,24,2020,11,7,20,5,13.4,2.2,2332
7485,2020-11-07 21:00:00,33,2020,11,7,21,5,13.1,2.7,1955
7486,2020-11-07 22:00:00,14,2020,11,7,22,5,12.8,1.7,2321
7487,2020-11-07 23:00:00,6,2020,11,7,23,5,12.4,1.0,1279
7488,2020-11-08 00:00:00,9,2020,11,8,0,6,12.3,1.6,0
7489,2020-11-08 01:00:00,14,2020,11,8,1,6,12.1,1.7,0
7490,2020-11-08 02:00:00,12,2020,11,8,2,6,11.4,0.6,0
7491,2020-11-08 03:00:00,0,2020,11,8,3,6,10.8,1.9,0
7492,2020-11-08 04:00:00,0,2020,11,8,4,6,10.6,1.8,0
7493,2020-11-08 05:00:00,3,2020,11,8,5,6,10.7,2.7,110
7494,2020-11-08 06:00:00,0,2020,11,8,6,6,10.0,1.6,521
7495,2020-11-08 07:00:00,1,2020,11,8,7,6,8.7,2.5,1093
7496,2020-11-08 08:00:00,2,2020,11,8,8,6,8.0,1.9,2625
7497,2020-11-08 09:00:00,6,2020,11,8,9,6,8.6,3.3,2635
7498,2020-11-08 10:00:00,9,2020,11,8,10,6,9.4,3.7,1844
7499,2020-11-08 11:00:00,4,2020,11,8,11,6,9.8,5.1,1656
7500,2020-11-08 12:00:00,9,2020,11,8,12,6,11.0,3.9,1856
7501,2020-11-08 13:00:00,24,2020,11,8,13,6,11.6,3.8,2226
7502,2020-11-08 14:00:00,27,2020,11,8,14,6,11.8,3.8,2239
7503,2020-11-08 15:00:00,21,2020,11,8,15,6,11.4,5.1,2545
7504,2020-11-08 16:00:00,27,2020,11,8,16,6,11.2,4.7,2815
7505,2020-11-08 17:00:00,25,2020,11,8,17,6,9.5,4.0,3701
7506,2020-11-08 18:00:00,11,2020,11,8,18,6,8.1,4.7,6148
7507,2020-11-08 19:00:00,7,2020,11,8,19,6,7.1,3.6,7974
7508,2020-11-08 20:00:00,5,2020,11,8,20,6,5.9,4.3,3742
7509,2020-11-08 21:00:00,4,2020,11,8,21,6,5.1,3.4,3177
7510,2020-11-08 22:00:00,7,2020,11,8,22,6,4.4,1.9,3422
7511,2020-11-08 23:00:00,2,2020,11,8,23,6,3.9,1.7,2016
7512,2020-11-09 00:00:00,0,2020,11,9,0,0,3.1,1.0,0
7513,2020-11-09 01:00:00,0,2020,11,9,1,0,2.4,0.5,0
7514,2020-11-09 02:00:00,0,2020,11,9,2,0,2.3,0.6,0
7515,2020-11-09 03:00:00,1,2020,11,9,3,0,1.8,1.0,0
7516,2020-11-09 04:00:00,1,2020,11,9,4,0,1.2,0.9,0
7517,2020-11-09 05:00:00,1,2020,11,9,5,0,1.7,2.3,63
7518,2020-11-09 06:00:00,1,2020,11,9,6,0,1.3,1.4,256
7519,2020-11-09 07:00:00,18,2020,11,9,7,0,0.8,1.4,421
7520,2020-11-09 08:00:00,24,2020,11,9,8,0,1.3,1.4,991
7521,2020-11-09 09:00:00,7,2020,11,9,9,0,3.1,2.7,871
7522,2020-11-09 10:00:00,4,2020,11,9,10,0,4.8,2.8,775
7523,2020-11-09 11:00:00,2,2020,11,9,11,0,6.3,3.6,792
7524,2020-11-09 12:00:00,7,2020,11,9,12,0,7.6,2.8,799
7525,2020-11-09 13:00:00,2,2020,11,9,13,0,8.9,3.0,961
7526,2020-11-09 14:00:00,15,2020,11,9,14,0,8.2,2.9,1004
7527,2020-11-09 15:00:00,14,2020,11,9,15,0,8.3,2.8,1279
7528,2020-11-09 16:00:00,11,2020,11,9,16,0,8.5,2.6,1469
7529,2020-11-09 17:00:00,17,2020,11,9,17,0,8.2,2.6,1898
7530,2020-11-09 18:00:00,18,2020,11,9,18,0,8.1,2.1,3154
7531,2020-11-09 19:00:00,16,2020,11,9,19,0,8.1,1.5,3808
7532,2020-11-09 20:00:00,16,2020,11,9,20,0,7.9,1.8,1867
7533,2020-11-09 21:00:00,8,2020,11,9,21,0,7.5,0.8,1665
7534,2020-11-09 22:00:00,10,2020,11,9,22,0,7.5,1.4,1780
7535,2020-11-09 23:00:00,0,2020,11,9,23,0,7.0,0.9,1023
7536,2020-11-10 00:00:00,2,2020,11,10,0,1,6.0,0.8,0
7537,2020-11-10 01:00:00,2,2020,11,10,1,1,5.4,1.0,0
7538,2020-11-10 02:00:00,2,2020,11,10,2,1,5.0,0.9,0
7539,2020-11-10 03:00:00,2,2020,11,10,3,1,5.0,2.1,0
7540,2020-11-10 04:00:00,0,2020,11,10,4,1,4.3,1.4,0
7541,2020-11-10 05:00:00,0,2020,11,10,5,1,3.9,0.6,170
7542,2020-11-10 06:00:00,2,2020,11,10,6,1,3.9,1.6,676
7543,2020-11-10 07:00:00,19,2020,11,10,7,1,3.6,2.1,1238
7544,2020-11-10 08:00:00,22,2020,11,10,8,1,4.0,1.7,2644
7545,2020-11-10 09:00:00,11,2020,11,10,9,1,5.6,1.9,2261
7546,2020-11-10 10:00:00,1,2020,11,10,10,1,7.6,3.0,1773
7547,2020-11-10 11:00:00,5,2020,11,10,11,1,9.0,3.5,1940
7548,2020-11-10 12:00:00,2,2020,11,10,12,1,10.4,3.3,1937
7549,2020-11-10 13:00:00,4,2020,11,10,13,1,11.0,4.4,2341
7550,2020-11-10 14:00:00,1,2020,11,10,14,1,12.0,3.2,2725
7551,2020-11-10 15:00:00,6,2020,11,10,15,1,12.7,3.9,3194
7552,2020-11-10 16:00:00,10,2020,11,10,16,1,12.5,3.8,3884
7553,2020-11-10 17:00:00,33,2020,11,10,17,1,11.2,4.1,4976
7554,2020-11-10 18:00:00,15,2020,11,10,18,1,10.0,2.7,9373
7555,2020-11-10 19:00:00,13,2020,11,10,19,1,9.2,2.6,11661
7556,2020-11-10 20:00:00,9,2020,11,10,20,1,8.5,1.4,5793
7557,2020-11-10 21:00:00,13,2020,11,10,21,1,7.7,1.4,5032
7558,2020-11-10 22:00:00,17,2020,11,10,22,1,7.6,1.1,5266
7559,2020-11-10 23:00:00,5,2020,11,10,23,1,6.9,1.0,3318
7560,2020-11-11 00:00:00,2,2020,11,11,0,2,6.6,1.4,0
7561,2020-11-11 01:00:00,5,2020,11,11,1,2,6.5,1.4,0
7562,2020-11-11 02:00:00,4,2020,11,11,2,2,5.8,1.5,0
7563,2020-11-11 03:00:00,0,2020,11,11,3,2,5.4,1.0,0
