,code,name,YN
43841,3026,온산면,폐지
43842,3027,온산면,폐지
43843,3028,온산면,폐지
43844,3029,온산면,폐지
43845,3030,온산면,폐지
43846,3031,온산면,폐지
43847,3032,온산면,폐지
43848,3033,온산면,폐지
43849,4000,서생면,폐지
43850,4021,서생면,폐지
43851,4022,서생면,폐지
43852,4023,서생면,폐지
43853,4024,서생면,폐지
43854,4025,서생면,폐지
43855,4026,서생면,폐지
43856,4027,서생면,폐지
43857,4028,서생면,폐지
43858,4029,서생면,폐지
43859,4030,서생면,폐지
43860,5000,온양면,폐지
43861,5021,온양면,폐지
43862,5022,온양면,폐지
43863,5023,온양면,폐지
43864,5024,온양면,폐지
43865,5025,온양면,폐지
43866,5026,온양면,폐지
43867,5027,온양면,폐지
43868,5028,온양면,폐지
43869,5029,온양면,폐지
43870,5030,온양면,폐지
43871,6000,청량면,폐지
43872,6021,청량면,폐지
43873,6022,청량면,폐지
43874,6023,청량면,폐지
43875,6024,청량면,폐지
43876,6025,청량면,폐지
43877,6026,청량면,폐지
43878,6027,청량면,폐지
43879,6028,청량면,폐지
43880,6029,청량면,폐지
43881,7000,웅촌면,폐지
43882,7021,웅촌면,폐지
43883,7022,웅촌면,폐지
43884,7023,웅촌면,폐지
43885,7024,웅촌면,폐지
43886,7025,웅촌면,폐지
43887,7026,웅촌면,폐지
43888,7027,웅촌면,폐지
43889,7028,웅촌면,폐지
43890,7029,웅촌면,폐지
43891,8000,범서면,폐지
43892,8021,범서면,폐지
43893,8022,범서면,폐지
43894,8023,범서면,폐지
43895,8024,범서면,폐지
43896,8025,범서면,폐지
43897,8026,범서면,폐지
43898,8027,범서면,폐지
43899,8028,범서면,폐지
43900,8029,범서면,폐지
43901,8030,범서면,폐지
43902,9000,두동면,폐지
43903,9021,두동면,폐지
43904,9022,두동면,폐지
43905,9023,두동면,폐지
43906,9024,두동면,폐지
43907,9025,두동면,폐지
43908,9026,두동면,폐지
43909,9027,두동면,폐지
43910,9028,두동면,폐지
43911,0000,두서면,폐지
43912,0021,두서면,폐지
43913,0022,두서면,폐지
43914,0023,두서면,폐지
43915,0024,두서면,폐지
43916,0025,두서면,폐지
43917,0026,두서면,폐지
43918,0027,두서면,폐지
43919,0028,두서면,폐지
43920,0029,두서면,폐지
43921,1000,언양면,폐지
43922,1021,언양면,폐지
43923,1022,언양면,폐지
43924,1023,언양면,폐지
43925,1024,언양면,폐지
43926,1025,언양면,폐지
43927,1026,언양면,폐지
43928,1027,언양면,폐지
43929,1028,언양면,폐지
43930,1029,언양면,폐지
43931,1030,언양면,폐지
43932,1031,언양면,폐지
43933,1032,언양면,폐지
43934,1033,언양면,폐지
43935,1034,언양면,폐지
43936,1035,언양면,폐지
43937,2000,상북면,폐지
43938,2021,상북면,폐지
43939,2022,상북면,폐지
43940,2023,상북면,폐지
43941,2024,상북면,폐지
43942,2025,상북면,폐지
43943,2026,상북면,폐지
43944,2027,상북면,폐지
43945,2028,상북면,폐지
43946,2029,상북면,폐지
43947,2030,상북면,폐지
43948,2031,상북면,폐지
43949,2032,상북면,폐지
43950,2033,상북면,폐지
43951,3000,삼남면,폐지
43952,3021,삼남면,폐지
43953,3022,삼남면,폐지
43954,3023,삼남면,폐지
43955,3024,삼남면,폐지
43956,3025,삼남면,폐지
43957,4000,삼동면,폐지
43958,4021,삼동면,폐지
43959,4022,삼동면,폐지
43960,4023,삼동면,폐지
43961,4024,삼동면,폐지
43962,4025,삼동면,폐지
43963,4026,삼동면,폐지
43964,4027,삼동면,폐지
43966,1000,김해읍,폐지
43967,1001,김해읍,폐지
43968,1002,김해읍,폐지
43969,1003,김해읍,폐지
43970,1004,김해읍,폐지
43971,1005,김해읍,폐지
43972,1006,김해읍,폐지
43973,1007,김해읍,폐지
43974,1008,김해읍,폐지
43975,1009,김해읍,폐지
43976,1010,김해읍,폐지
43977,1011,김해읍,폐지
43978,1012,김해읍,폐지
43979,1013,김해읍,폐지
43980,1014,김해읍,폐지
43981,1015,김해읍,폐지
43982,1016,김해읍,폐지
43983,1017,김해읍,폐지
43984,1018,김해읍,폐지
43985,1019,김해읍,폐지
43986,1020,김해읍,폐지
43987,1021,김해읍,폐지
43988,1022,김해읍,폐지
43989,1023,김해읍,폐지
43990,1024,김해읍,폐지
43991,1025,김해읍,폐지
43992,1026,김해읍,폐지
43993,1027,김해읍,폐지
43994,1028,김해읍,폐지
43995,1029,김해읍,폐지
43996,1030,김해읍,폐지
43997,1031,김해읍,폐지
43998,1032,김해읍,폐지
43999,1033,김해읍,폐지
44000,1034,김해읍,폐지
44001,1035,김해읍,폐지
44002,1036,김해읍,폐지
44003,1037,김해읍,폐지
44004,1038,김해읍,폐지
44005,1039,김해읍,폐지
44006,1040,김해읍,폐지
44007,1041,김해읍,폐지
44008,1042,김해읍,폐지
44009,1043,김해읍,폐지
44010,1044,김해읍,폐지
44011,1500,대저읍,폐지
44012,1501,대저읍,폐지
44013,1502,대저읍,폐지
44014,1503,대저읍,폐지
44015,1504,대저읍,폐지
44016,1505,대저읍,폐지
44017,1506,대저읍,폐지
44018,1507,대저읍,폐지
44019,1508,대저읍,폐지
44020,1509,대저읍,폐지
44021,1510,대저읍,폐지
44022,3000,이북면,폐지
44023,3001,이북면,폐지
44024,3002,이북면,폐지
44025,3003,이북면,폐지
44026,3004,이북면,폐지
44027,3005,이북면,폐지
44028,3006,이북면,폐지
44029,3007,이북면,폐지
44030,3008,이북면,폐지
44031,3009,이북면,폐지
44032,3010,이북면,폐지
44033,3011,이북면,폐지
44034,3012,이북면,폐지
44035,3500,명지면,폐지
44036,3501,명지면,폐지
44037,3502,명지면,폐지
44038,3503,명지면,폐지
44039,3504,명지면,폐지
44040,3505,명지면,폐지
44041,3506,명지면,폐지
44042,3507,명지면,폐지
44043,4000,대저면,폐지
44044,4001,대저면,폐지
44045,4002,대저면,폐지
44046,4003,대저면,폐지
44047,4004,대저면,폐지
44048,4005,대저면,폐지
44049,4006,대저면,폐지
44050,4007,대저면,폐지
44051,4008,대저면,폐지
44052,4009,대저면,폐지
44053,4010,대저면,폐지
44054,1000,진영읍,폐지
44055,1021,진영읍,폐지
44056,1022,진영읍,폐지
44057,1023,진영읍,폐지
44058,1024,진영읍,폐지
44059,1025,진영읍,폐지
44060,1026,진영읍,폐지
44061,1027,진영읍,폐지
44062,1028,진영읍,폐지
44063,1029,진영읍,폐지
44064,1030,진영읍,폐지
44065,1031,진영읍,폐지
44066,1032,진영읍,폐지
44067,1033,진영읍,폐지
44068,1000,가락면,폐지
44069,1001,가락면,폐지
44070,1002,가락면,폐지
44071,1003,가락면,폐지
44072,1004,가락면,폐지
44073,1021,가락면,폐지
44074,1022,가락면,폐지
44075,1023,가락면,폐지
44076,1024,가락면,폐지
44077,2000,녹산면,폐지
44078,2021,녹산면,폐지
44079,2022,녹산면,폐지
44080,2023,녹산면,폐지
44081,2024,녹산면,폐지
44082,2025,녹산면,폐지
44083,2026,녹산면,폐지
44084,2027,녹산면,폐지
44085,2028,녹산면,폐지
44086,2029,녹산면,폐지
44087,3000,장유면,폐지
44088,3021,장유면,폐지
44089,3022,장유면,폐지
44090,3023,장유면,폐지
44091,3024,장유면,폐지
44092,3025,장유면,폐지
44093,3026,장유면,폐지
44094,3027,장유면,폐지
44095,3028,장유면,폐지
44096,3029,장유면,폐지
44097,3030,장유면,폐지
44098,3031,장유면,폐지
44099,3032,장유면,폐지
44100,4000,주촌면,폐지
44101,4021,주촌면,폐지
44102,4022,주촌면,폐지
44103,4023,주촌면,폐지
44104,4024,주촌면,폐지
44105,4025,주촌면,폐지
44106,4026,주촌면,폐지
44107,4027,주촌면,폐지
44108,4028,주촌면,폐지
44109,5000,진례면,폐지
44110,5021,진례면,폐지
44111,5022,진례면,폐지
44112,5023,진례면,폐지
44113,5024,진례면,폐지
44114,5025,진례면,폐지
44115,5026,진례면,폐지
44116,5027,진례면,폐지
44117,5028,진례면,폐지
44118,5029,진례면,폐지
44119,5030,진례면,폐지
44120,6000,한림면,폐지
44121,6021,한림면,폐지
44122,6022,한림면,폐지
44123,6023,한림면,폐지
44124,6024,한림면,폐지
44125,6025,한림면,폐지
44126,6026,한림면,폐지
44127,6027,한림면,폐지
44128,6028,한림면,폐지
44129,6029,한림면,폐지
44130,6030,한림면,폐지
44131,6031,한림면,폐지
44132,6032,한림면,폐지
44133,7000,생림면,폐지
44134,7001,생림면,폐지
44135,7021,생림면,폐지
44136,7022,생림면,폐지
44137,7023,생림면,폐지
44138,7024,생림면,폐지
44139,7025,생림면,폐지
44140,7026,생림면,폐지
44141,7027,생림면,폐지
44142,7028,생림면,폐지
44143,8000,상동면,폐지
44144,8021,상동면,폐지
44145,8022,상동면,폐지
44146,8023,상동면,폐지
44147,8024,상동면,폐지
44148,8025,상동면,폐지
44149,8026,상동면,폐지
44150,9000,대동면,폐지
44151,9021,대동면,폐지
44152,9022,대동면,폐지
44153,9023,대동면,폐지
44154,9024,대동면,폐지
44155,9025,대동면,폐지
44156,9026,대동면,폐지
44157,9027,대동면,폐지
44158,9028,대동면,폐지
44159,9029,대동면,폐지
44160,9030,대동면,폐지
44162,3000,웅동면,폐지
44163,3001,웅동면,폐지
44164,3002,웅동면,폐지
44165,3003,웅동면,폐지
44166,3004,웅동면,폐지
44167,3005,웅동면,폐지
44168,3006,웅동면,폐지
44169,3007,웅동면,폐지
44170,3008,웅동면,폐지
44171,3009,웅동면,폐지
44172,1000,내서면,폐지
44173,1021,내서면,폐지
44174,1022,내서면,폐지
44175,1023,내서면,폐지
44176,1024,내서면,폐지
44177,1025,내서면,폐지
44178,1026,내서면,폐지
44179,1027,내서면,폐지
44180,1028,내서면,폐지
44181,1029,내서면,폐지
44182,1030,내서면,폐지
44183,2000,동면,폐지
44184,2001,동면,폐지
44185,2021,동면,폐지
44186,2022,동면,폐지
44187,2023,동면,폐지
44188,2024,동면,폐지
44189,2025,동면,폐지
44190,2026,동면,폐지
44191,2027,동면,폐지
44192,2028,동면,폐지
44193,2029,동면,폐지
44194,2030,동면,폐지
44195,2031,동면,폐지
44196,2032,동면,폐지
44197,2033,동면,폐지
44198,2034,동면,폐지
44199,2035,동면,폐지
44200,2036,동면,폐지
44201,2037,동면,폐지
44202,2038,동면,폐지
44203,2039,동면,폐지
44204,2040,동면,폐지
44205,2041,동면,폐지
44206,2042,동면,폐지
44207,2043,동면,폐지
44208,2044,동면,폐지
44209,3000,북면,폐지
44210,3001,북면,폐지
44211,3021,북면,폐지
44212,3022,북면,폐지
44213,3023,북면,폐지
44214,3024,북면,폐지
44215,3025,북면,폐지
44216,3026,북면,폐지
44217,3027,북면,폐지
44218,3028,북면,폐지
44219,3029,북면,폐지
44220,3030,북면,폐지
44221,3031,북면,폐지
44222,3032,북면,폐지
44223,3033,북면,폐지
44224,3034,북면,폐지
44225,3035,북면,폐지
44226,3036,북면,폐지
44227,3037,북면,폐지
44228,3038,북면,폐지
44229,4000,대산면,폐지
44230,4021,대산면,폐지
44231,4022,대산면,폐지
44232,4023,대산면,폐지
44233,4024,대산면,폐지
44234,4025,대산면,폐지
44235,4026,대산면,폐지
44236,4027,대산면,폐지
44237,4028,대산면,폐지
44238,4029,대산면,폐지
44239,5000,구산면,폐지
44240,5021,구산면,폐지
44241,5022,구산면,폐지
44242,5023,구산면,폐지
44243,5024,구산면,폐지
44244,5025,구산면,폐지
44245,5026,구산면,폐지
44246,5027,구산면,폐지
44247,5028,구산면,폐지
44248,5029,구산면,폐지
44249,5030,구산면,폐지
44250,6000,진동면,폐지
44251,6021,진동면,폐지
44252,6022,진동면,폐지
44253,6023,진동면,폐지
44254,6024,진동면,폐지
44255,6025,진동면,폐지
44256,6026,진동면,폐지
44257,6027,진동면,폐지
44258,6028,진동면,폐지
44259,6029,진동면,폐지
44260,6030,진동면,폐지
44261,7000,진북면,폐지
44262,7021,진북면,폐지
44263,7022,진북면,폐지
44264,7023,진북면,폐지
44265,7024,진북면,폐지
44266,7025,진북면,폐지
44267,7026,진북면,폐지
44268,7027,진북면,폐지
44269,7028,진북면,폐지
44270,7029,진북면,폐지
44271,7030,진북면,폐지
44272,7031,진북면,폐지
44273,7032,진북면,폐지
44274,7033,진북면,폐지
44275,7034,진북면,폐지
44276,7035,진북면,폐지
44277,8000,진전면,폐지
44278,8021,진전면,폐지
44279,8022,진전면,폐지
44280,8023,진전면,폐지
44281,8024,진전면,폐지
44282,8025,진전면,폐지
44283,8026,진전면,폐지
44284,8027,진전면,폐지
44285,8028,진전면,폐지
44286,8029,진전면,폐지
44287,8030,진전면,폐지
44288,8031,진전면,폐지
44289,8032,진전면,폐지
44290,8033,진전면,폐지
44291,8034,진전면,폐지
44292,8035,진전면,폐지
44293,8036,진전면,폐지
44294,8037,진전면,폐지
44295,9000,천가면,폐지
44296,9021,천가면,폐지
44297,9022,천가면,폐지
44298,9023,천가면,폐지
44299,9024,천가면,폐지
44300,9025,천가면,폐지
44302,1000,내서면,폐지
44303,1021,내서면,폐지
44304,1022,내서면,폐지
44305,1023,내서면,폐지
44306,1024,내서면,폐지
44307,1025,내서면,폐지
44308,1026,내서면,폐지
44309,1027,내서면,폐지
44310,1028,내서면,폐지
44311,1029,내서면,폐지
44312,1030,내서면,폐지
44313,2000,동면,폐지
44314,2021,동면,폐지
44315,2022,동면,폐지
44316,2023,동면,폐지
44317,2024,동면,폐지
44318,2025,동면,폐지
44319,2026,동면,폐지
44320,2027,동면,폐지
44321,2028,동면,폐지
44322,2029,동면,폐지
44323,2030,동면,폐지
44324,2031,동면,폐지
44325,2032,동면,폐지
44326,2033,동면,폐지
44327,2034,동면,폐지
44328,2035,동면,폐지
44329,2036,동면,폐지
44330,2037,동면,폐지
44331,2038,동면,폐지
44332,2039,동면,폐지
44333,2040,동면,폐지
44334,2041,동면,폐지
44335,2042,동면,폐지
44336,2043,동면,폐지
44337,2044,동면,폐지
44338,3000,북면,폐지
44339,3021,북면,폐지
44340,3022,북면,폐지
44341,3023,북면,폐지
44342,3024,북면,폐지
44343,3025,북면,폐지
44344,3026,북면,폐지
44345,3027,북면,폐지
44346,3028,북면,폐지
44347,3029,북면,폐지
44348,3030,북면,폐지
44349,3031,북면,폐지
44350,3032,북면,폐지
44351,3033,북면,폐지
44352,3034,북면,폐지
44353,3035,북면,폐지
44354,3036,북면,폐지
44355,3037,북면,폐지
44356,3038,북면,폐지
44357,4000,대산면,폐지
44358,4021,대산면,폐지
44359,4022,대산면,폐지
44360,4023,대산면,폐지
44361,4024,대산면,폐지
44362,4025,대산면,폐지
44363,4026,대산면,폐지
44364,4027,대산면,폐지
44365,4028,대산면,폐지
44366,4029,대산면,폐지
44367,5000,구산면,폐지
44368,5021,구산면,폐지
44369,5022,구산면,폐지
44370,5023,구산면,폐지
44371,5024,구산면,폐지
44372,5025,구산면,폐지
44373,5026,구산면,폐지
44374,5027,구산면,폐지
44375,5028,구산면,폐지
44376,5029,구산면,폐지
44377,5030,구산면,폐지
44378,6000,진동면,폐지
44379,6021,진동면,폐지
44380,6022,진동면,폐지
44381,6023,진동면,폐지
44382,6024,진동면,폐지
44383,6025,진동면,폐지
44384,6026,진동면,폐지
44385,6027,진동면,폐지
44386,6028,진동면,폐지
44387,6029,진동면,폐지
44388,6030,진동면,폐지
44389,7000,진북면,폐지
44390,7021,진북면,폐지
44391,7022,진북면,폐지
44392,7023,진북면,폐지
44393,7024,진북면,폐지
44394,7025,진북면,폐지
44395,7026,진북면,폐지
44396,7027,진북면,폐지
44397,7028,진북면,폐지
44398,7029,진북면,폐지
44399,7030,진북면,폐지
44400,7031,진북면,폐지
44401,7032,진북면,폐지
44402,7033,진북면,폐지
44403,7034,진북면,폐지
44404,7035,진북면,폐지
44405,8000,진전면,폐지
44406,8021,진전면,폐지
44407,8022,진전면,폐지
44408,8023,진전면,폐지
44409,8024,진전면,폐지
44410,8025,진전면,폐지
44411,8026,진전면,폐지
44412,8027,진전면,폐지
44413,8028,진전면,폐지
44414,8029,진전면,폐지
44415,8030,진전면,폐지
44416,8031,진전면,폐지
44417,8032,진전면,폐지
44418,8033,진전면,폐지
44419,8034,진전면,폐지
44420,8035,진전면,폐지
44421,8036,진전면,폐지
44422,8037,진전면,폐지
44424,1000,용남면,폐지
44425,1001,용남면,폐지
44426,1021,용남면,폐지
44427,1022,용남면,폐지
44428,1023,용남면,폐지
44429,1024,용남면,폐지
44430,1025,용남면,폐지
44431,1026,용남면,폐지
44432,1027,용남면,폐지
44433,1028,용남면,폐지
44434,2000,산양면,폐지
44435,2021,산양면,폐지
44436,2022,산양면,폐지
44437,2023,산양면,폐지
44438,2024,산양면,폐지
44439,2025,산양면,폐지
44440,2026,산양면,폐지
44441,2027,산양면,폐지
44442,2028,산양면,폐지
44443,2029,산양면,폐지
44444,2030,산양면,폐지
44445,2031,산양면,폐지
44446,3000,도산면,폐지
44447,3021,도산면,폐지
44448,3022,도산면,폐지
44449,3023,도산면,폐지
44450,3024,도산면,폐지
44451,3025,도산면,폐지
44452,3026,도산면,폐지
44453,3027,도산면,폐지
44454,4000,광도면,폐지
44455,4021,광도면,폐지
44456,4022,광도면,폐지
44457,4023,광도면,폐지
44458,4024,광도면,폐지
44459,4025,광도면,폐지
44460,4026,광도면,폐지
44461,4027,광도면,폐지
44462,5000,욕지면,폐지
44463,5021,욕지면,폐지
44464,5022,욕지면,폐지
44465,5023,욕지면,폐지
44466,5024,욕지면,폐지
44467,5025,욕지면,폐지
44468,6000,한산면,폐지
44469,6021,한산면,폐지
44470,6022,한산면,폐지
44471,6023,한산면,폐지
44472,6024,한산면,폐지
44473,6025,한산면,폐지
44474,6026,한산면,폐지
44475,6027,한산면,폐지
44476,6028,한산면,폐지
44477,7000,사량면,폐지
44478,7021,사량면,폐지
44479,7022,사량면,폐지
44480,7023,사량면,폐지
44481,7024,사량면,폐지
44483,3000,신현면,폐지
44484,3001,신현면,폐지
44485,3002,신현면,폐지
44486,3003,신현면,폐지
44487,3004,신현면,폐지
44488,3005,신현면,폐지
44489,3006,신현면,폐지
44490,3007,신현면,폐지
44491,1000,신현읍,폐지
44492,1021,신현읍,폐지
44493,1022,신현읍,폐지
44494,1023,신현읍,폐지
44495,1024,신현읍,폐지
44496,1025,신현읍,폐지
44497,1026,신현읍,폐지
44498,1027,신현읍,폐지
44499,2000,장승포읍,폐지
44500,2001,장승포읍,폐지
44501,2002,장승포읍,폐지
44502,2021,장승포읍,폐지
44503,2022,장승포읍,폐지
44504,2023,장승포읍,폐지
44505,2024,장승포읍,폐지
44506,2025,장승포읍,폐지
44507,2026,장승포읍,폐지
44508,2027,장승포읍,폐지
44509,1000,일운면,폐지
44510,1001,일운면,폐지
44511,1002,일운면,폐지
44512,1003,일운면,폐지
44513,1004,일운면,폐지
44514,1005,일운면,폐지
44515,1021,일운면,폐지
44516,1022,일운면,폐지
44517,1023,일운면,폐지
44518,1024,일운면,폐지
44519,1025,일운면,폐지
44520,1026,일운면,폐지
44521,2000,동부면,폐지
44522,2001,동부면,폐지
44523,2002,동부면,폐지
44524,2003,동부면,폐지
44525,2004,동부면,폐지
44526,2005,동부면,폐지
44527,2006,동부면,폐지
44528,2021,동부면,폐지
44529,2022,동부면,폐지
44530,2023,동부면,폐지
44531,2024,동부면,폐지
44532,2025,동부면,폐지
44533,2026,동부면,폐지
44534,2027,동부면,폐지
44535,2028,동부면,폐지
44536,4000,거제면,폐지
44537,4021,거제면,폐지
44538,4022,거제면,폐지
44539,4023,거제면,폐지
44540,4024,거제면,폐지
44541,4025,거제면,폐지
44542,4026,거제면,폐지
44543,4027,거제면,폐지
44544,4028,거제면,폐지
44545,4029,거제면,폐지
44546,4030,거제면,폐지
44547,4031,거제면,폐지
44548,5000,둔덕면,폐지
44549,5021,둔덕면,폐지
44550,5022,둔덕면,폐지
44551,5023,둔덕면,폐지
44552,5024,둔덕면,폐지
44553,5025,둔덕면,폐지
44554,5026,둔덕면,폐지
44555,5027,둔덕면,폐지
44556,5028,둔덕면,폐지
44557,5029,둔덕면,폐지
44558,6000,사등면,폐지
44559,6021,사등면,폐지
44560,6022,사등면,폐지
44561,6023,사등면,폐지
44562,6024,사등면,폐지
44563,6025,사등면,폐지
44564,6026,사등면,폐지
44565,6027,사등면,폐지
44566,6028,사등면,폐지
44567,7000,연초면,폐지
44568,7021,연초면,폐지
44569,7022,연초면,폐지
44570,7023,연초면,폐지
44571,7024,연초면,폐지
44572,7025,연초면,폐지
44573,7026,연초면,폐지
44574,7027,연초면,폐지
44575,7028,연초면,폐지
44576,7029,연초면,폐지
44577,7030,연초면,폐지
44578,8000,하청면,폐지
44579,8021,하청면,폐지
44580,8022,하청면,폐지
44581,8023,하청면,폐지
44582,8024,하청면,폐지
44583,8025,하청면,폐지
44584,8026,하청면,폐지
44585,8027,하청면,폐지
44586,8028,하청면,폐지
44587,9000,장목면,폐지
44588,9021,장목면,폐지
44589,9022,장목면,폐지
44590,9023,장목면,폐지
44591,9024,장목면,폐지
44592,9025,장목면,폐지
44593,9026,장목면,폐지
44594,9027,장목면,폐지
44595,9028,장목면,폐지
44596,9029,장목면,폐지
44597,9030,장목면,폐지
44598,0000,남부면,폐지
44599,0021,남부면,폐지
44600,0022,남부면,폐지
44601,0023,남부면,폐지
44602,0024,남부면,폐지
44603,0025,남부면,폐지
44605,1000,고성읍,폐지
44606,1001,고성읍,폐지
44607,1002,고성읍,폐지
44608,1003,고성읍,폐지
44609,1004,고성읍,폐지
44610,1005,고성읍,폐지
44611,5000,고성읍,존재
44612,5021,고성읍,존재
44613,5022,고성읍,존재
44614,5023,고성읍,존재
44615,5024,고성읍,존재
44616,5025,고성읍,존재
44617,5026,고성읍,존재
44618,5027,고성읍,존재
44619,5028,고성읍,존재
44620,5029,고성읍,존재
44621,5030,고성읍,존재
44622,5031,고성읍,존재
44623,5032,고성읍,존재
44624,5033,고성읍,존재
44625,5034,고성읍,존재
44626,5035,고성읍,존재
44627,5036,고성읍,존재
44628,5037,고성읍,존재
44629,1000,삼산면,존재
44630,1001,삼산면,폐지
44631,1002,삼산면,폐지
44632,1021,삼산면,존재
44633,1022,삼산면,존재
44634,1023,삼산면,존재
44635,1024,삼산면,존재
44636,1025,삼산면,존재
44637,1026,삼산면,존재
44638,2000,하일면,존재
44639,2001,하일면,폐지
44640,2021,하일면,존재
44641,2022,하일면,존재
44642,2023,하일면,존재
44643,2024,하일면,존재
44644,2025,하일면,존재
44645,2026,하일면,존재
44646,2027,하일면,존재
44647,3000,하이면,존재
44648,3021,하이면,존재
44649,3022,하이면,존재
44650,3023,하이면,존재
44651,3024,하이면,존재
44652,3025,하이면,존재
44653,3026,하이면,존재
44654,3027,하이면,존재
44655,3028,하이면,존재
44656,4000,상리면,존재
44657,4021,상리면,존재
44658,4022,상리면,존재
44659,4023,상리면,존재
44660,4024,상리면,존재
44661,4025,상리면,존재
44662,4026,상리면,존재
44663,4027,상리면,존재
44664,4028,상리면,존재
44665,4029,상리면,존재
44666,5000,대가면,존재
44667,5021,대가면,존재
44668,5022,대가면,존재
44669,5023,대가면,존재
44670,5024,대가면,존재
44671,5025,대가면,존재
44672,5026,대가면,존재
44673,5027,대가면,존재
44674,5028,대가면,존재
44675,5029,대가면,존재
44676,6000,영현면,존재
44677,6021,영현면,존재
44678,6022,영현면,존재
44679,6023,영현면,존재
44680,6024,영현면,존재
44681,6025,영현면,존재
44682,6026,영현면,존재
44683,6027,영현면,존재
44684,6028,영현면,존재
44685,7000,영오면,존재
44686,7021,영오면,존재
44687,7022,영오면,존재
44688,7023,영오면,존재
44689,7024,영오면,존재
44690,7025,영오면,존재
44691,7026,영오면,존재
44692,7027,영오면,존재
44693,8000,개천면,존재
44694,8021,개천면,존재
44695,8022,개천면,존재
44696,8023,개천면,존재
44697,8024,개천면,존재
44698,8025,개천면,존재
44699,8026,개천면,존재
44700,8027,개천면,존재
44701,8028,개천면,존재
44702,8029,개천면,존재
44703,9000,구만면,존재
44704,9021,구만면,존재
44705,9022,구만면,존재
44706,9023,구만면,존재
44707,9024,구만면,존재
44708,9025,구만면,존재
44709,9026,구만면,존재
44710,0000,회화면,존재
44711,0021,회화면,존재
44712,0022,회화면,존재
44713,0023,회화면,존재
44714,0024,회화면,존재
44715,0025,회화면,존재
44716,0026,회화면,존재
44717,1000,마암면,존재
44718,1001,마암면,폐지
44719,1021,마암면,존재
44720,1022,마암면,존재
44721,1023,마암면,존재
44722,1024,마암면,존재
44723,1025,마암면,존재
44724,1026,마암면,존재
44725,1027,마암면,존재
44726,1028,마암면,존재
44727,1029,마암면,존재
44728,2000,동해면,존재
44729,2001,동해면,폐지
44730,2021,동해면,존재
44731,2022,동해면,존재
44732,2023,동해면,존재
44733,2024,동해면,존재
44734,2025,동해면,존재
44735,2026,동해면,존재
44736,2027,동해면,존재
44737,2028,동해면,존재
44738,2029,동해면,존재
44739,3000,거류면,존재
44740,3021,거류면,존재
44741,3022,거류면,존재
44742,3023,거류면,존재
44743,3024,거류면,존재
44744,3025,거류면,존재
44745,3026,거류면,존재
44746,3027,거류면,존재
44747,3028,거류면,존재
44748,3029,거류면,존재
44750,1000,사천읍,폐지
44751,1001,사천읍,폐지
44752,1002,사천읍,폐지
44753,1003,사천읍,폐지
44754,1004,사천읍,폐지
44755,1021,사천읍,폐지
44756,1022,사천읍,폐지
44757,1023,사천읍,폐지
44758,1024,사천읍,폐지
44759,1025,사천읍,폐지
44760,1026,사천읍,폐지
44761,1027,사천읍,폐지
44762,1028,사천읍,폐지
44763,1029,사천읍,폐지
44764,1030,사천읍,폐지
44765,1031,사천읍,폐지
44766,1000,정동면,폐지
44767,1021,정동면,폐지
44768,1022,정동면,폐지
44769,1023,정동면,폐지
44770,1024,정동면,폐지
44771,1025,정동면,폐지
44772,1026,정동면,폐지
44773,1027,정동면,폐지
44774,1028,정동면,폐지
44775,1029,정동면,폐지
44776,1030,정동면,폐지
44777,2000,사남면,폐지
44778,2021,사남면,폐지
44779,2022,사남면,폐지
44780,2023,사남면,폐지
44781,2024,사남면,폐지
44782,2025,사남면,폐지
44783,2026,사남면,폐지
44784,2027,사남면,폐지
44785,2028,사남면,폐지
44786,2029,사남면,폐지
44787,2030,사남면,폐지
44788,2031,사남면,폐지
44789,3000,용현면,폐지
44790,3021,용현면,폐지
44791,3022,용현면,폐지
44792,3023,용현면,폐지
44793,3024,용현면,폐지
44794,3025,용현면,폐지
44795,3026,용현면,폐지
44796,3027,용현면,폐지
44797,3028,용현면,폐지
44798,3029,용현면,폐지
44799,3030,용현면,폐지
44800,3031,용현면,폐지
44801,3032,용현면,폐지
44802,4000,축동면,폐지
44803,4021,축동면,폐지
44804,4022,축동면,폐지
44805,4023,축동면,폐지
44806,4024,축동면,폐지
44807,4025,축동면,폐지
44808,4026,축동면,폐지
44809,4027,축동면,폐지
44810,5000,곤양면,폐지
44811,5021,곤양면,폐지
44812,5022,곤양면,폐지
44813,5023,곤양면,폐지
44814,5024,곤양면,폐지
44815,5025,곤양면,폐지
44816,5026,곤양면,폐지
44817,5027,곤양면,폐지
44818,5028,곤양면,폐지
44819,5029,곤양면,폐지
44820,5030,곤양면,폐지
44821,5031,곤양면,폐지
44822,5032,곤양면,폐지
44823,5033,곤양면,폐지
44824,6000,곤명면,폐지
44825,6021,곤명면,폐지
44826,6022,곤명면,폐지
44827,6023,곤명면,폐지
44828,6024,곤명면,폐지
44829,6025,곤명면,폐지
44830,6026,곤명면,폐지
44831,6027,곤명면,폐지
44832,6028,곤명면,폐지
44833,6029,곤명면,폐지
44834,6030,곤명면,폐지
44835,6031,곤명면,폐지
44836,6032,곤명면,폐지
44837,6033,곤명면,폐지
44838,6034,곤명면,폐지
44839,6035,곤명면,폐지
44840,6036,곤명면,폐지
44841,7000,서포면,폐지
44842,7001,서포면,폐지
44843,7002,서포면,폐지
